filename,IPC,FTQ_STALLED_MPKI,UOP_CACHE_HIT_RATE,CRITICAL_HIT_RATE,INSTR_TILL_MISS_RESTEER,EVICT_DEMAND_PERC,EVICT_PREF_NOT_USED_PERC,EVICT_PREF_USED_PERC,L1I_PREFETCH_USEFUL,SWITCH_STALLS_MPKI
crypto13.txt,4.17582,0.86608,99.0565,92.0984,290.326,91.8089,0,8.19113,13510,0.65194
crypto14.txt,4.8228,0.77576,99.1992,89.9465,215.914,93.9519,0,6.04816,14905,0.4718
crypto16.txt,2.97271,8.43942,94.5836,94.61,173.436,85.1107,0,14.8894,63844,3.20916
crypto18.txt,5.02616,0.63986,99.4298,91.2136,488.249,97.7654,0,2.23462,10712,0.35956
crypto19.txt,4.18764,0.82758,99.0977,91.7705,325.026,92.1008,0,7.89923,13564,0.56898
crypto20.txt,4.59507,8.19048,92.5153,91.6729,158.746,98.5136,0,1.48645,11284,10.3859
crypto21.txt,4.83574,0.78712,99.1812,89.9237,200.921,96.1566,0,3.84342,14916,0.48776
crypto23.txt,4.26218,0.85616,98.8985,91.6303,312.079,91.2968,0,8.70326,14684,0.80972
crypto24.txt,4.51624,0.77052,98.7791,90.6555,371.106,91.4227,0,8.57732,16827,0.70778
crypto25.txt,2.81475,6.42308,95.065,94.7075,183.229,83.6625,0,16.3376,47368,3.17674
crypto26.txt,3.94567,0.94838,98.8528,91.2077,312.164,90.2586,0,9.74149,17720,0.685
crypto27.txt,4.15188,0.963461,98.0768,90.4676,440.672,90.597,0,9.40305,23591,1.32657
crypto28.txt,2.1639,16.9521,85.929,92.3226,72.1613,78.6717,0,21.3284,140282,9.23864
crypto29.txt,4.51617,0.74772,98.764,90.1994,411.341,91.2727,0,8.72739,17077,0.73122
crypto3.txt,4.97599,0.8213,99.477,91.6065,348.651,96.5068,0,3.49329,11254,0.3524
crypto31.txt,5.01796,0.75962,99.4914,91.2436,171.884,97.4841,0,2.51591,10986,0.3209
crypto33.txt,4.83183,3.4041,95.9779,92.8683,233.62,98.2555,0,1.74455,11227,6.24956
crypto36.txt,4.90647,2.8749,95.7765,92.1864,169.017,97.9042,0,2.09583,11442,5.88194
crypto37.txt,4.96541,0.8281,99.4827,91.7533,165.17,97.3207,0,2.67931,11334,0.35202
crypto38.txt,4.97139,0.8207,99.4759,91.9396,158.502,96.6878,0,3.3123,10843,0.35034
crypto39.txt,4.94174,1.21902,97.8423,91.2947,218.124,90.4548,0,9.54522,14128,2.06312
crypto4.txt,3.08149,7.99038,93.3004,94.6597,176.761,87.1078,0,12.8923,38497,4.75844
crypto41.txt,5.00479,0.77358,99.4852,91.1129,164.818,97.1041,0,2.89593,10906,0.33726
crypto43.txt,1.99648,0.968,98.1723,90.9718,666.93,92.1338,0,7.86622,23818,1.03214
crypto45.txt,4.67902,0.7998,99.1427,92.3425,530.536,94.8953,0,5.10474,13623,0.55154
crypto47.txt,5.0242,0.654421,99.4223,91.0519,212.722,96.8416,0,3.1585,10850,0.362661
crypto48.txt,4.8364,0.778561,99.1907,89.8127,180.312,97.1335,0,2.86653,15262,0.489921
crypto49.txt,4.29289,0.95214,98.898,91.6064,260.517,92.225,0,7.77504,16815,0.78236
crypto5.txt,3.54482,3.75678,96.3773,88.921,187.868,83.7713,0.000706865,16.228,42233,2.27168
crypto52.txt,2.74249,9.79994,93.733,91.531,139.891,78.6815,0,21.3186,99363,3.72972
crypto53.txt,5.00436,0.75648,99.279,91.2921,166.32,87.5481,0,12.452,10967,0.5684
crypto54.txt,3.94413,0.9601,98.7763,90.9663,282.167,90.1868,0,9.8133,17933,0.81666
crypto55.txt,5.29573,0.5465,99.1417,92.9697,181.292,94.2394,0,5.76065,5496,0.85082
crypto56.txt,3.9395,0.96602,98.788,91.4183,277.476,89.5869,0,10.4132,18304,0.80664
